com_x, com_y, target_x, target_y, connectivity, cohesion, vel_mismatch, en_deviation
8.789794157109102457e+01,4.998292446402073352e+01,1.092000000000004860e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.570781813200461841e+01,3.801410499752747114e+02,2.181481545888109830e-01
8.848546893360615684e+01,4.993259133739784517e+01,1.100000000000004974e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.567983747906999525e+01,5.291094780396217629e+02,2.241295368545594968e-01
8.880181901034080738e+01,4.993574207881257365e+01,1.108000000000005087e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.561823571925146936e+01,6.200162648725888630e+02,2.403911927955691974e-01
8.930862930345205086e+01,4.990381206966713989e+01,1.112000000000005144e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.549256322258340290e+01,5.530019240568105943e+02,2.470224370974514749e-01
8.993671954003764313e+01,4.991431225039549702e+01,1.124000000000005315e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.690117663650675084e+01,4.641134736586678855e+02,2.621508937055642141e-01
9.039843366662255164e+01,4.992989963886111582e+01,1.128000000000005372e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.694807345204353410e+01,6.225817684950727653e+02,2.652514881013093295e-01
9.101077550936786054e+01,4.989210288234097845e+01,1.144000000000005599e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.773071295011773429e+01,5.161549126851937217e+02,2.639761721562619567e-01
9.155190022015531781e+01,4.973813246167487279e+01,1.156000000000005770e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.783735142630020931e+01,6.459134627130748640e+02,2.635689324641119491e-01
9.218134814150238299e+01,4.967252364812514287e+01,1.156000000000005770e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.807433682062096381e+01,3.892196381673531960e+02,2.534235923581761862e-01
9.308099856974676811e+01,4.970356333384609115e+01,1.160000000000005826e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.751475199644082892e+01,4.913869290112085082e+02,2.481483665539483408e-01
9.353493751591997807e+01,4.970545400431801397e+01,1.164000000000005883e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.739450320645014614e+01,4.032742540093041157e+02,2.461371660729688160e-01
9.411659140141485125e+01,4.963359504675679545e+01,1.172000000000005997e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.719440277686422291e+01,4.915542040330682880e+02,2.447359643370611848e-01
9.477421251052966511e+01,4.953683287330783003e+01,1.184000000000006168e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.766263221518607551e+01,5.689101357619092596e+02,2.463228929855718619e-01
9.545530062086862699e+01,4.946764872468015284e+01,1.188000000000006224e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.741172690960027225e+01,4.892492270184501990e+02,2.494868388019252370e-01
9.636388984586163531e+01,4.945794082416618664e+01,1.196000000000006338e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.812209269754588448e+01,6.052210161374030122e+02,2.403947658292803213e-01
9.704844696785143299e+01,4.941843799856928143e+01,1.204000000000006452e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.787187048920278443e+01,4.529322076947470919e+02,2.442627717454499969e-01
9.805554622744564597e+01,4.956153265785438577e+01,1.216000000000006622e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.846772873541036830e+01,5.128057679903497501e+02,2.430107560753963225e-01
9.893131958196204323e+01,4.957951799713529084e+01,1.224000000000006736e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.838574289810044604e+01,5.664198579620989449e+02,2.358470323450761186e-01
9.991753990526152052e+01,4.947127734167944624e+01,1.232000000000006850e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.823503116400584290e+01,4.943388306929950318e+02,2.263192363368338456e-01
1.007070625807136395e+02,4.952247999293273040e+01,1.244000000000007020e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.786258639166947049e+01,5.652188186786640927e+02,2.231811367953282499e-01
1.015009778267392448e+02,4.952979481525584049e+01,1.256000000000007191e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.750332074563729989e+01,5.034931402006404824e+02,2.246956079213257296e-01
1.025731145267944129e+02,4.951304730966170098e+01,1.264000000000007304e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.777223741995015160e+01,4.978628775051888056e+02,2.164224466420759940e-01
1.034514997795102715e+02,4.964885365921583116e+01,1.272000000000007418e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.780818450765890049e+01,4.502659948958248037e+02,2.158805119465645461e-01
1.047637812384914326e+02,4.976544981515929322e+01,1.280000000000007390e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.742697295563025861e+01,4.485737327955302476e+02,2.071298899226431400e-01
1.060413981182108358e+02,4.969425146270319971e+01,1.300000000000007674e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.710386339690165514e+01,4.976976617048925959e+02,1.909970646701571462e-01
1.073513781283723176e+02,4.964268107690667620e+01,1.316000000000007901e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.673372315491949180e+01,4.081528749489574466e+02,1.850393164336323060e-01
1.085580487547263431e+02,4.954874329036887559e+01,1.324000000000008015e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.698960505794823206e+01,4.628864940030749153e+02,1.942839680218202136e-01
1.095235355049835704e+02,4.950891197773903230e+01,1.332000000000008129e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.708691612660222603e+01,4.688321953731538656e+02,1.777901525941252003e-01
1.112291446990866604e+02,4.941121958009475179e+01,1.344000000000008299e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.839217777280373056e+01,5.302194041456027662e+02,1.656212531877553074e-01
1.123995728198756581e+02,4.936532276120971829e+01,1.348000000000008356e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.982217602319236249e+01,4.380602404238553618e+02,1.707940898286054721e-01
1.136776269338206475e+02,4.932361106103040527e+01,1.356000000000008470e+02,5.000000000000000000e+01,1.000000000000000000e+00,3.103731440956528331e+01,4.117247232031413660e+02,1.585930171694105717e-01
1.149746924564838650e+02,4.936746608482671661e+01,1.364000000000008583e+02,5.000000000000000000e+01,9.777777777777777457e-01,3.221915795251167225e+01,3.907234008165216892e+02,1.581589873892491893e-01
1.158859645501747053e+02,4.937271868381403550e+01,1.368000000000008640e+02,5.000000000000000000e+01,9.777777777777777457e-01,3.293883002114861114e+01,3.638066656152420819e+02,1.534166796835645663e-01
1.173897421091809719e+02,4.924708641126682096e+01,1.376000000000008754e+02,5.000000000000000000e+01,9.777777777777777457e-01,3.452005154748606230e+01,4.172594918587253687e+02,1.508037035442514051e-01
1.188193133795305698e+02,4.924522176890079095e+01,1.388000000000008924e+02,5.000000000000000000e+01,9.777777777777777457e-01,3.587389209610481799e+01,3.657988806918656337e+02,1.476497577672332973e-01
1.198097568413543428e+02,4.930928129491076817e+01,1.400000000000009095e+02,5.000000000000000000e+01,9.777777777777777457e-01,3.696584431216141553e+01,3.423025950359821081e+02,1.482651273886669840e-01
