com_x, com_y, target_x, target_y, connectivity, cohesion, vel_mismatch, en_deviation
8.191241160504155516e+01,4.980256049930952145e+01,1.000000000000003553e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.164559170939613608e+01,8.763068056718562957e+02,1.729370002380000715e-01
8.239572901265977123e+01,4.970709089305920259e+01,1.016000000000003780e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.221946272578567516e+01,6.536989811362864202e+02,1.748239836615468612e-01
8.313882521786939606e+01,4.979355125288079620e+01,1.024000000000003894e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.306408957224892831e+01,6.602883534750815215e+02,1.838002473338622156e-01
8.361500037430886323e+01,4.978053726254724154e+01,1.032000000000004007e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.413512114063352598e+01,6.399211266193401570e+02,1.933203133256755080e-01
8.441257926399447342e+01,4.975389045576073244e+01,1.036000000000004064e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.502601766134273120e+01,1.252610522015779225e+03,1.979332912312510018e-01
8.499241992395607781e+01,4.979716129164220462e+01,1.048000000000004235e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.534113703859112121e+01,1.104995802332141011e+03,2.078671092328258085e-01
8.571748543450011937e+01,4.986361752105786138e+01,1.064000000000004462e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.642302903620037569e+01,8.313126752384106339e+02,2.260859351149122065e-01
8.659275690714031271e+01,4.986964247570174535e+01,1.072000000000004576e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.637379046194587318e+01,7.151993979637020402e+02,2.317170985081109247e-01
8.755546160099861197e+01,4.988531069828388098e+01,1.084000000000004746e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.731948966508934262e+01,5.449713682884478203e+02,2.338815540656324909e-01
8.857838066368229590e+01,4.990410439730483461e+01,1.096000000000004917e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.714796631370571944e+01,7.205789290180599664e+02,2.429415589599808745e-01
8.935564396482648419e+01,4.992867138524045600e+01,1.112000000000005144e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.703730252074516827e+01,6.858489216283320502e+02,2.404799606610296403e-01
9.039414470579509953e+01,5.003044340268657209e+01,1.128000000000005372e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.791936106154367181e+01,6.518754736297682939e+02,2.370357380088692900e-01
9.155974086134158085e+01,5.003933192535789942e+01,1.132000000000005429e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.761569984710320114e+01,6.113764129861303900e+02,2.416551125841380765e-01
9.211043272505465040e+01,5.006467057405419752e+01,1.152000000000005713e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.743269384116621623e+01,6.531841006356253274e+02,2.430087683717233882e-01
9.403701225653323093e+01,5.015861660253927568e+01,1.172000000000005997e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.728416941669686935e+01,5.866094554838659860e+02,2.403928283654737652e-01
9.577668673847540504e+01,5.031957791337738684e+01,1.188000000000006224e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.707725718482252475e+01,5.379295458239943173e+02,2.386085259951032933e-01
