com_x, com_y, target_x, target_y, connectivity, cohesion, vel_mismatch, en_deviation
7.963950450249986091e+01,4.752915006130684361e+01,9.960000000000034959e+01,5.000000000000000000e+01,9.200000000000000400e-01,1.307133804704560305e+02,8.902785877300074162e+02,1.949018006152046789e-01
7.996991361680115062e+01,4.755461618756624631e+01,1.004000000000003610e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.332552063510011067e+02,5.760632706820891826e+02,1.979244323410788431e-01
8.031361145217452702e+01,4.757207515690721067e+01,1.012000000000003723e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.350733308725308461e+02,1.007498972271126718e+03,2.006669310187740862e-01
8.067915751039654992e+01,4.761503653242246514e+01,1.020000000000003837e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.368140471760258094e+02,7.674175156299540959e+02,2.057818012935533347e-01
8.093790174058779030e+01,4.760525053161573084e+01,1.024000000000003894e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.376921073602055117e+02,5.777328704523284841e+02,2.136983586304299354e-01
8.125420623889755234e+01,4.763990789372929413e+01,1.032000000000004007e+02,5.000000000000000000e+01,9.000000000000000222e-01,1.392607479350759547e+02,7.228611484015710857e+02,2.131199574669760954e-01
8.187407845482492519e+01,4.768866751135833226e+01,1.044000000000004178e+02,5.000000000000000000e+01,8.800000000000000044e-01,1.409734458655915716e+02,7.539538544994511540e+02,2.200884016260218345e-01
8.220216606458092201e+01,4.771925417162288596e+01,1.048000000000004235e+02,5.000000000000000000e+01,8.800000000000000044e-01,1.424683849504605462e+02,8.589429454349480011e+02,2.194991524779765502e-01
8.251431834588261438e+01,4.771958321843598583e+01,1.056000000000004349e+02,5.000000000000000000e+01,8.800000000000000044e-01,1.450773553302499579e+02,3.806286347723269046e+02,2.273604935964611828e-01
8.314541277358435423e+01,4.771609911905724744e+01,1.060000000000004405e+02,5.000000000000000000e+01,8.800000000000000044e-01,1.470585749260563091e+02,5.640407688211965933e+02,2.250838377975598881e-01
8.368344937907284020e+01,4.775631682711335202e+01,1.072000000000004576e+02,5.000000000000000000e+01,8.800000000000000044e-01,1.479845485116768486e+02,5.919143533807979338e+02,2.323978041123334337e-01
